latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
19.511,-154.878,324.6,1.5,1.2,7/16/2018,855,T,100,6.0NRT,292.7,31.1,N
19.509,-154.893,315.4,1.5,1.2,7/16/2018,855,T,91,6.0NRT,291.9,15.9,N
38.696,-90.13,305.7,1.2,1.1,7/16/2018,815,A,65,6.0NRT,293.2,7.3,N
31.864,-101.791,302,1.7,1.3,7/16/2018,820,A,41,6.0NRT,291.1,10.3,N
25.722,-100.3,311.3,1.2,1.1,7/16/2018,820,A,82,6.0NRT,295.1,10.3,N
25.721,-100.288,305.3,1.2,1.1,7/16/2018,820,A,64,6.0NRT,294.5,5.1,N
24.851,-99.888,304.6,1.1,1.1,7/16/2018,820,A,55,6.0NRT,292.8,7.1,N
19.572,-92.234,308.5,2.2,1.4,7/16/2018,820,A,61,6.0NRT,293.1,17.5,N
19.572,-92.239,306.3,2.2,1.4,7/16/2018,820,A,43,6.0NRT,293.1,13.3,N
19.435,-92.074,305.3,2.2,1.5,7/16/2018,820,A,28,6.0NRT,292.8,11.3,N
19.022,-98.619,306.4,1,1,7/16/2018,820,A,68,6.0NRT,267.3,12.4,N
17.899,-93.193,303.7,2,1.4,7/16/2018,820,A,57,6.0NRT,291.2,13.3,N
17.896,-93.174,307.1,2,1.4,7/16/2018,820,A,70,6.0NRT,291.1,18.8,N
17.893,-93.18,309.8,2,1.4,7/16/2018,820,A,78,6.0NRT,291.2,23.6,N
17.843,-93.112,323.4,2,1.4,7/16/2018,820,A,100,6.0NRT,291.2,58.4,N
42.099,-122.85,308.8,1.4,1.2,7/16/2018,955,A,75,6.0NRT,290.8,15.9,N
42.095,-122.856,301,1.4,1.2,7/16/2018,955,A,30,6.0NRT,289.7,7.4,N
37.66,-119.844,304.2,1,1,7/16/2018,955,A,59,6.0NRT,293,4.9,N
37.648,-119.893,311.6,1,1,7/16/2018,955,A,68,6.0NRT,294.6,8.5,N
37.637,-119.812,306.8,1,1,7/16/2018,955,A,14,6.0NRT,290.3,5,N
37.635,-119.801,309.4,1,1,7/16/2018,955,A,59,6.0NRT,290.4,7.3,N
37.641,-119.906,350.8,1,1,7/16/2018,955,A,100,6.0NRT,295.5,62.7,N
37.639,-119.894,385.7,1,1,7/16/2018,955,A,100,6.0NRT,301.8,179.2,N
37.63,-119.896,309.6,1,1,7/16/2018,955,A,66,6.0NRT,294,7.5,N
37.618,-119.875,323.2,1,1,7/16/2018,955,A,100,6.0NRT,294.1,19.8,N
37.613,-119.842,319.5,1,1,7/16/2018,955,A,99,6.0NRT,290,15.5,N
37.612,-119.83,317.5,1,1,7/16/2018,955,A,79,6.0NRT,292.2,13.1,N
37.61,-119.819,319,1,1,7/16/2018,955,A,52,6.0NRT,296.5,13.3,N
37.608,-119.808,348.2,1,1,7/16/2018,955,A,100,6.0NRT,298.8,56.1,N
37.607,-119.796,338.3,1,1,7/16/2018,955,A,100,6.0NRT,296,39.2,N
37.604,-119.839,337.6,1,1,7/16/2018,955,A,100,6.0NRT,295.4,39.5,N
37.603,-119.828,321.8,1,1,7/16/2018,955,A,46,6.0NRT,295.2,17.4,N
37.594,-119.829,321.2,1,1,7/16/2018,955,A,87,6.0NRT,292.8,17.4,N
37.592,-119.818,335.5,1,1,7/16/2018,955,A,100,6.0NRT,297,35.4,N
37.583,-119.82,323.4,1,1,7/16/2018,955,A,100,6.0NRT,291,20.6,N
37.582,-119.809,307.5,1,1,7/16/2018,955,A,27,6.0NRT,290.5,6.8,N
19.527,-154.876,317.5,2.1,1.4,7/16/2018,1140,A,93,6.0NRT,285.9,44.8,N
19.525,-154.856,328.5,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,287.6,78.2,N
19.523,-154.837,320.9,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,287.6,56.6,N
19.528,-154.884,313.5,2.1,1.4,7/16/2018,1140,A,37,6.0NRT,285.8,33.5,N
19.526,-154.864,335.3,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,286.6,106.1,N
19.523,-154.844,336.6,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,287.8,113.3,N
19.521,-154.824,312.8,2.1,1.4,7/16/2018,1140,A,59,6.0NRT,288.2,37,N
19.515,-154.885,353.8,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,285.8,207.9,N
19.513,-154.865,417.5,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,292.1,1112.9,N
19.511,-154.845,424.7,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,302,1291.5,N
19.509,-154.826,340.6,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,291.7,133.4,N
19.505,-154.906,342.5,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,286.3,139.8,N
19.503,-154.886,427.6,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,293,1383.7,N
19.5,-154.866,443,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,301.7,1856.4,N
19.498,-154.847,429.3,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,299,1417,N
19.496,-154.827,388.2,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,297,562.2,N
19.494,-154.808,320.4,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,291.9,48.4,N
19.494,-154.927,328.3,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,286.8,82.2,N
19.492,-154.907,373.8,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,287.1,387.7,N
19.49,-154.887,422.9,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,291.5,1255.3,N
19.488,-154.868,395.4,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,289.8,675.6,N
19.485,-154.849,353.9,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,286.3,211,N
19.481,-154.928,318.8,2.1,1.4,7/16/2018,1140,A,84,6.0NRT,283.1,54.9,N
19.479,-154.908,327.9,2.1,1.4,7/16/2018,1140,A,87,6.0NRT,283.1,81.3,N
19.473,-154.85,318.8,2.1,1.4,7/16/2018,1140,A,72,6.0NRT,285.6,52.5,N
19.471,-154.831,322,2.1,1.4,7/16/2018,1140,A,100,6.0NRT,287.5,56.3,N
40.299,-76.379,316.3,1,1,7/16/2018,1605,T,48,6.0NRT,301.2,6.3,D
39.978,-74.807,321.8,1.1,1,7/16/2018,1605,T,46,6.0NRT,303.3,10.2,D
40.232,-76.738,319.9,1,1,7/16/2018,1605,T,54,6.0NRT,302.6,6.6,D
40.231,-76.979,330.6,1,1,7/16/2018,1605,T,61,6.0NRT,310,12.7,D
40.39,-79.86,320.3,1.2,1.1,7/16/2018,1605,T,0,6.0NRT,299.7,9.4,D
40.302,-79.884,318.1,1.2,1.1,7/16/2018,1605,T,33,6.0NRT,301.4,9,D
39.481,-76.227,320.1,1,1,7/16/2018,1605,T,43,6.0NRT,302.6,8.1,D
39.449,-76.205,318.4,1,1,7/16/2018,1605,T,47,6.0NRT,302.2,8.5,D
37.703,-77.442,319.4,1,1,7/16/2018,1605,T,46,6.0NRT,299.3,7.8,D
37.12,-77.87,318.9,1,1,7/16/2018,1605,T,62,6.0NRT,287.5,12.7,D
30.223,-81.88,314,1.1,1.1,7/16/2018,1605,T,30,6.0NRT,288,7.3,D
29.892,-85.285,316.4,1.7,1.3,7/16/2018,1605,T,34,6.0NRT,286.2,20.4,D
29.757,-84.862,311.6,1.6,1.2,7/16/2018,1605,T,0,6.0NRT,290.9,10.3,D
28.814,-82.453,326.1,1.1,1.1,7/16/2018,1605,T,65,6.0NRT,292.7,18.8,D
28.427,-80.761,323.5,1,1,7/16/2018,1605,T,0,6.0NRT,299.5,9.2,D
27.662,-81.409,321.4,1,1,7/16/2018,1605,T,52,6.0NRT,303.3,8.7,D
26.66,-81.48,319.4,1,1,7/16/2018,1605,T,50,6.0NRT,297.8,7.6,D
21.8,-77.79,325.6,1.4,1.2,7/16/2018,1610,T,73,6.0NRT,301.3,23.7,D
22.192,-80.619,318.4,1,1,7/16/2018,1610,T,54,6.0NRT,302.5,8.3,D
21.283,-78.382,323.9,1.3,1.1,7/16/2018,1610,T,76,6.0NRT,299.6,21.9,D
20.943,-76.91,322.3,1.6,1.2,7/16/2018,1610,T,57,6.0NRT,301.5,18.5,D
20.94,-76.895,319.7,1.6,1.2,7/16/2018,1610,T,38,6.0NRT,300.3,13.8,D
20.94,-76.901,324.2,1.6,1.2,7/16/2018,1610,T,77,6.0NRT,301.6,24.8,D
17.842,-93.138,315.3,4.4,1.9,7/16/2018,1610,T,57,6.0NRT,291.9,54,D
44.146,-75.557,322.6,1,1,7/16/2018,1600,T,77,6.0NRT,304.3,13,D
43.177,-73.737,315.1,1.1,1,7/16/2018,1600,T,60,6.0NRT,298.2,7.4,D
43.103,-73.739,319,1.1,1,7/16/2018,1600,T,40,6.0NRT,301.6,9.1,D
43.062,-73.824,317.6,1.1,1,7/16/2018,1600,T,47,6.0NRT,299.7,9.1,D
43.175,-75.317,314.4,1,1,7/16/2018,1600,T,46,6.0NRT,293.2,8.2,D
43.023,-74.986,320.7,1,1,7/16/2018,1600,T,50,6.0NRT,302,9.5,D
42.698,-73.106,314.7,1.1,1.1,7/16/2018,1600,T,51,6.0NRT,300.5,8.1,D
43.223,-77.411,324.4,1,1,7/16/2018,1600,T,41,6.0NRT,306.5,10.3,D
42.184,-72.554,324.2,1.2,1.1,7/16/2018,1600,T,19,6.0NRT,306.5,13.4,D
42.107,-76.035,319.7,1,1,7/16/2018,1600,T,35,6.0NRT,302.3,10.4,D
41.297,-75.756,323.9,1,1,7/16/2018,1600,T,61,6.0NRT,302,11.9,D
41.229,-76.989,317.1,1,1,7/16/2018,1600,T,57,6.0NRT,303.4,8.5,D
41.232,-77.075,318.3,1,1,7/16/2018,1600,T,0,6.0NRT,303.7,8.6,D
40.988,-76.853,319.6,1,1,7/16/2018,1600,T,51,6.0NRT,303.9,7.4,D
40.611,-75.33,324.5,1,1,7/16/2018,1600,T,63,6.0NRT,302.2,13.6,D
40.609,-75.318,323.4,1,1,7/16/2018,1600,T,29,6.0NRT,302.3,12.5,D
40.554,-75.622,328.4,1,1,7/16/2018,1600,T,76,6.0NRT,306.2,15.6,D
40.431,-76.514,320.2,1,1,7/16/2018,1600,T,29,6.0NRT,302.2,8.6,N
49.559,-102.579,309.1,1.2,1.1,7/16/2018,1740,T,28,6.0NRT,295.6,6.4,D
45.926,-102.165,323.6,1.1,1,7/16/2018,1740,T,35,6.0NRT,310.6,7.8,D
45.924,-102.151,325.6,1.1,1,7/16/2018,1740,T,66,6.0NRT,312.9,9.6,D
43.855,-98.364,316.6,1,1,7/16/2018,1740,T,47,6.0NRT,301.6,8.1,D
42.239,-96.997,311.9,1.2,1.1,7/16/2018,1740,T,37,6.0NRT,299.3,8,D
36.432,-93.538,318.7,2.5,1.5,7/16/2018,1740,T,45,6.0NRT,295.5,37.8,D
35.322,-97.604,323.1,1.5,1.2,7/16/2018,1745,T,52,6.0NRT,298.4,15.7,D
33.283,-93.75,316.5,3,1.6,7/16/2018,1745,T,19,6.0NRT,294.2,26.4,D
34.188,-101.644,328.9,1,1,7/16/2018,1745,T,56,6.0NRT,308,12,D
33.628,-98.705,332.2,1.4,1.2,7/16/2018,1745,T,74,6.0NRT,302.8,25,D
33.625,-98.69,330.5,1.4,1.2,7/16/2018,1745,T,71,6.0NRT,302.3,21.5,D
33.605,-98.757,332.3,1.4,1.2,7/16/2018,1745,T,71,6.0NRT,307.4,25,D
33.602,-98.742,334,1.4,1.2,7/16/2018,1745,T,77,6.0NRT,306.6,29.3,D
31.212,-95.017,315,2.8,1.6,7/16/2018,1745,T,41,6.0NRT,297.1,29,D
30.485,-93.885,332.3,3.4,1.7,7/16/2018,1745,T,83,6.0NRT,296,156.3,D
30.489,-93.889,333.6,3.4,1.7,7/16/2018,1745,T,84,6.0NRT,296.1,168.7,D
28.982,-95.362,318.8,3,1.6,7/16/2018,1745,T,60,6.0NRT,299.8,38,D
28.975,-95.333,318.8,3,1.6,7/16/2018,1745,T,60,6.0NRT,299.4,36.6,D
28.975,-95.339,320.5,3,1.6,7/16/2018,1745,T,61,6.0NRT,299.6,44.4,D
25.562,-107.702,326.9,1.1,1.1,7/16/2018,1745,T,44,6.0NRT,301.8,16,D
25.786,-111.247,310.8,1.8,1.3,7/16/2018,1745,T,33,6.0NRT,295.7,15.1,D
25.364,-108.716,318.3,1.2,1.1,7/16/2018,1745,T,64,6.0NRT,298.7,14.1,D
24.576,-107.88,316.8,1.1,1.1,7/16/2018,1745,T,67,6.0NRT,298.7,10.7,D
22.037,-102.272,319.3,1.4,1.2,7/16/2018,1745,T,50,6.0NRT,301.9,12.5,D
19.374,-104.575,324,1.1,1.1,7/16/2018,1745,T,75,6.0NRT,296.9,17.8,D
17.649,-101.547,310.8,1.9,1.3,7/16/2018,1745,T,52,6.0NRT,291,11.8,D
36.544,-77.59,318.4,2.8,1.6,7/16/2018,1740,A,66,6.0NRT,279.2,66.8,D
36.537,-77.621,321.2,2.8,1.6,7/16/2018,1740,A,74,6.0NRT,282.1,79.4,D
36.546,-77.598,323.8,2.8,1.6,7/16/2018,1740,A,72,6.0NRT,280.4,89.3,D
36.539,-77.628,314.1,2.8,1.6,7/16/2018,1740,A,47,6.0NRT,282.6,47.8,D
40.178,-77.232,321.3,2.2,1.4,7/16/2018,1740,A,40,6.0NRT,302.1,27.8,D
41.116,-78.768,312.2,2.5,1.5,7/16/2018,1740,A,34,6.0NRT,294.2,19.3,D
42.592,-72.229,312.9,1.1,1,7/16/2018,1740,A,43,6.0NRT,298.2,6.3,D
44.339,-115.812,325.9,2.1,1.4,7/16/2018,1920,T,61,6.0NRT,298.1,53.5,D
44.34,-115.819,327.2,2.1,1.4,7/16/2018,1920,T,68,6.0NRT,297.1,58.6,D
43.745,-122.482,321.2,1.1,1,7/16/2018,1920,T,40,6.0NRT,310.1,12.5,D
42.029,-116.399,333.5,2.3,1.5,7/16/2018,1920,T,77,6.0NRT,304.4,62.3,D
42.017,-116.404,367,2.3,1.5,7/16/2018,1920,T,100,6.0NRT,305.7,311.3,D
42.011,-116.378,372.7,2.3,1.5,7/16/2018,1920,T,100,6.0NRT,305.6,377.7,D
41.998,-116.383,341.7,2.3,1.5,7/16/2018,1920,T,87,6.0NRT,290.3,105.5,D
42.02,-116.409,348.4,2.3,1.5,7/16/2018,1920,T,90,6.0NRT,305,147.5,D
42.014,-116.383,380.6,2.3,1.5,7/16/2018,1920,T,100,6.0NRT,307.6,479.3,D
42.002,-116.388,354.2,2.3,1.5,7/16/2018,1920,T,91,6.0NRT,292.6,191.8,D
41.93,-121.829,324.1,1.2,1.1,7/16/2018,1920,T,50,6.0NRT,311,9.9,D
42.101,-122.849,316.2,1.1,1,7/16/2018,1920,T,26,6.0NRT,297.4,10.2,D
42.092,-122.852,326.7,1.1,1,7/16/2018,1920,T,71,6.0NRT,298.9,23,D
40.746,-116.409,342.7,2.5,1.5,7/16/2018,1920,T,82,6.0NRT,315.8,102.6,D
40.733,-116.414,336.1,2.5,1.5,7/16/2018,1920,T,54,6.0NRT,314.5,62.4,D
39.399,-121.897,323.6,1.3,1.1,7/16/2018,1920,T,60,6.0NRT,306.6,18.4,D
39.278,-121.595,323.5,1.4,1.2,7/16/2018,1920,T,62,6.0NRT,306.4,18.9,D
39.276,-121.579,325.3,1.4,1.2,7/16/2018,1920,T,63,6.0NRT,305.3,22.9,D
37.653,-119.845,331.6,1.9,1.3,7/16/2018,1920,T,75,6.0NRT,305.7,50.7,D
37.63,-119.794,326.1,1.9,1.3,7/16/2018,1920,T,53,6.0NRT,300.1,41.9,D
37.639,-119.896,344.7,1.9,1.3,7/16/2018,1920,T,90,6.0NRT,305.9,100,D
37.627,-119.9,323,1.9,1.3,7/16/2018,1920,T,27,6.0NRT,303.2,26.5,D
37.609,-119.815,334.1,1.9,1.3,7/16/2018,1920,T,72,6.0NRT,303.5,61.9,D
37.605,-119.795,345.8,1.9,1.3,7/16/2018,1920,T,91,6.0NRT,301.4,116.1,D
37.603,-119.843,338,1.9,1.3,7/16/2018,1920,T,73,6.0NRT,301.7,74.2,D
37.598,-119.82,332.3,1.9,1.3,7/16/2018,1920,T,69,6.0NRT,302.1,57.8,D
37.594,-119.802,333.6,1.9,1.3,7/16/2018,1920,T,75,6.0NRT,300.4,66.5,D
37.587,-119.826,325.9,1.9,1.3,7/16/2018,1920,T,43,6.0NRT,300.3,40.6,D
37.593,-119.828,326.3,1.9,1.3,7/16/2018,1920,T,69,6.0NRT,300.8,45.2,D
37.589,-119.807,328.2,1.9,1.3,7/16/2018,1920,T,73,6.0NRT,299.9,52.7,D
34.195,-115.801,331.9,4.1,1.9,7/16/2018,1920,T,68,6.0NRT,306.6,99,D
30.529,-93.035,315,1.1,1,7/16/2018,1920,A,48,6.0NRT,300.4,5.9,D
30.527,-93.047,337.5,1.1,1,7/16/2018,1920,A,88,6.0NRT,303.3,36.2,D
30.481,-93.89,318.8,1.2,1.1,7/16/2018,1920,A,61,6.0NRT,299.9,10.8,D
30.491,-93.893,328.1,1.2,1.1,7/16/2018,1920,A,80,6.0NRT,299.4,23.6,D
30.489,-93.905,321.6,1.2,1.1,7/16/2018,1920,A,67,6.0NRT,299.5,14.3,D
29.803,-99.24,324.7,2.7,1.6,7/16/2018,1920,A,70,6.0NRT,302.7,51.2,D
30.876,-93.948,318.1,1.2,1.1,7/16/2018,1920,A,65,6.0NRT,299.4,11.7,D
30.874,-93.96,315.7,1.2,1.1,7/16/2018,1920,A,58,6.0NRT,299.9,8.5,D
31.293,-94.515,336.9,1.2,1.1,7/16/2018,1920,A,86,6.0NRT,302.5,41.3,D
31.29,-94.528,324.7,1.2,1.1,7/16/2018,1920,A,74,6.0NRT,301.8,19.4,D
31.214,-95.033,318.9,1.3,1.1,7/16/2018,1920,A,60,6.0NRT,302.1,11.9,D
31.398,-94.977,323.2,1.3,1.1,7/16/2018,1920,A,69,6.0NRT,300.5,19.3,D
32.197,-90.961,317,1,1,7/16/2018,1920,A,46,6.0NRT,299.1,7.6,D
32.237,-93.342,322.3,1.1,1,7/16/2018,1920,A,69,6.0NRT,303.8,9.9,D
32.892,-90.996,322.3,1,1,7/16/2018,1920,A,59,6.0NRT,302.6,9.8,D
32.672,-93.401,323.8,1.1,1,7/16/2018,1920,A,71,6.0NRT,304.5,12.1,D
33.449,-94.319,323.5,1.1,1.1,7/16/2018,1920,A,50,6.0NRT,304.1,12.2,D
34.291,-91.337,320.8,1,1,7/16/2018,1920,A,46,6.0NRT,297.6,8.1,D
34.151,-94.793,319.8,1.2,1.1,7/16/2018,1920,A,60,6.0NRT,298.9,8.8,D
34,-98.824,354.6,2,1.4,7/16/2018,1920,A,97,6.0NRT,305.8,148.3,D
34.012,-98.827,337,2,1.4,7/16/2018,1920,A,79,6.0NRT,302.9,58.3,D
35.64,-89.946,320.4,1.1,1,7/16/2018,1920,A,35,6.0NRT,302.9,9.3,D
35.42,-92.599,317.3,1,1,7/16/2018,1920,A,63,6.0NRT,285.6,9.8,D
35.934,-89.72,321.4,1.1,1.1,7/16/2018,1920,A,60,6.0NRT,302.5,10.9,D
35.325,-97.614,322.7,1.6,1.2,7/16/2018,1920,A,25,6.0NRT,299.5,14.8,D
37.483,-89.514,318.6,1.2,1.1,7/16/2018,1920,A,50,6.0NRT,302.6,11.2,D
42.235,-97.005,316.6,1.1,1.1,7/16/2018,1920,A,52,6.0NRT,302.1,9.6,D
43.485,-93.835,321.1,1,1,7/16/2018,1920,A,76,6.0NRT,298.6,13.6,D
44.344,-94.824,318.3,1,1,7/16/2018,1920,A,70,6.0NRT,303.5,8.8,D
44.342,-94.836,316.3,1,1,7/16/2018,1920,A,66,6.0NRT,304,7.2,D
17.892,-92.487,321.6,1.6,1.2,7/16/2018,1915,A,60,6.0NRT,298.3,19.5,D
17.89,-92.502,319.3,1.6,1.2,7/16/2018,1915,A,50,6.0NRT,298.4,15,D
17.878,-92.841,319.3,1.7,1.3,7/16/2018,1915,A,55,6.0NRT,298,14.4,D
17.887,-93.195,320.5,1.8,1.3,7/16/2018,1915,A,72,6.0NRT,295.7,18.7,D
18.864,-88.335,317.6,1,1,7/16/2018,1915,A,61,6.0NRT,296.9,9.3,D
18.911,-89.202,330.7,1,1,7/16/2018,1915,A,83,6.0NRT,297.7,22.9,D
18.219,-93.687,318.3,1.9,1.3,7/16/2018,1915,A,68,6.0NRT,297.3,17,D
19.557,-89.692,323.2,1.1,1,7/16/2018,1915,A,47,6.0NRT,305,11,D
19.606,-89.428,320.4,1,1,7/16/2018,1915,A,51,6.0NRT,302.7,10.3,D
19.586,-90.033,322.8,1.1,1,7/16/2018,1915,A,34,6.0NRT,304.2,9.5,D
19.585,-90.043,336.1,1.1,1,7/16/2018,1915,A,86,6.0NRT,305.2,29.2,D
19.386,-92.05,315.6,1.4,1.2,7/16/2018,1915,A,64,6.0NRT,297.8,11.6,D
19.423,-92.084,313.5,1.4,1.2,7/16/2018,1915,A,58,6.0NRT,297.6,8.9,D
19.56,-92.244,316.1,1.4,1.2,7/16/2018,1915,A,65,6.0NRT,297.7,13.5,D
21.372,-97.856,313.6,3.3,1.7,7/16/2018,1915,A,51,6.0NRT,292.8,29.7,D
21.384,-97.866,322.8,3.3,1.7,7/16/2018,1915,A,76,6.0NRT,293.6,73.9,D
27.197,-82.403,315,2.4,1.5,7/16/2018,1915,A,56,6.0NRT,293.6,20.3,D
30.697,-90.091,318,1,1,7/16/2018,1915,A,68,6.0NRT,294.7,8.2,D
30.581,-91.242,323,1,1,7/16/2018,1915,A,66,6.0NRT,302.5,10.6,D
49.866,-80.83,322.2,4.7,2,7/16/2018,1925,A,61,6.0NRT,291.7,159.2,D
49.863,-80.834,320.8,4.7,2,7/16/2018,1925,A,46,6.0NRT,292.4,149.1,D
24.363,-111.543,310.6,1.1,1.1,7/16/2018,2055,A,34,6.0NRT,298.6,8.4,D
24.362,-111.554,310.1,1.1,1.1,7/16/2018,2055,A,19,6.0NRT,298.3,7.8,D
37.578,-119.813,338.4,1.1,1,7/16/2018,2100,A,83,6.0NRT,302.1,38.6,D
37.576,-119.824,369.9,1.1,1,7/16/2018,2100,A,100,6.0NRT,307.1,122.6,D
37.574,-119.836,362.4,1.1,1,7/16/2018,2100,A,100,6.0NRT,305.5,96.5,D
37.589,-119.802,336.1,1.1,1,7/16/2018,2100,A,81,6.0NRT,301.7,32.3,D
37.587,-119.815,339,1.1,1,7/16/2018,2100,A,84,6.0NRT,302.8,36.1,D
37.585,-119.826,368.7,1.1,1,7/16/2018,2100,A,100,6.0NRT,305.7,116.5,D
37.583,-119.838,361.6,1.1,1,7/16/2018,2100,A,100,6.0NRT,304.1,92.6,D
37.598,-119.805,400.6,1.1,1,7/16/2018,2100,A,100,6.0NRT,312.2,277.2,D
37.596,-119.817,340.6,1.1,1,7/16/2018,2100,A,69,6.0NRT,305.2,32.9,D
37.594,-119.829,336.5,1.1,1,7/16/2018,2100,A,72,6.0NRT,302.8,26.6,D
37.592,-119.84,359.5,1.1,1,7/16/2018,2100,A,99,6.0NRT,304.2,82.1,D
37.603,-119.832,351,1.1,1,7/16/2018,2100,A,94,6.0NRT,305.4,55.7,D
37.601,-119.843,398.2,1.1,1,7/16/2018,2100,A,100,6.0NRT,312.5,259.3,D
37.599,-119.855,332.2,1.1,1,7/16/2018,2100,A,50,6.0NRT,302.6,21.7,D
37.628,-119.799,343.7,1.1,1,7/16/2018,2100,A,81,6.0NRT,301.6,43.5,D
37.614,-119.884,349.3,1.1,1,7/16/2018,2100,A,93,6.0NRT,307.8,55.1,D
37.621,-119.899,337.3,1.1,1,7/16/2018,2100,A,77,6.0NRT,305.8,29.6,D
37.63,-119.902,358.1,1.1,1,7/16/2018,2100,A,98,6.0NRT,308.7,77.4,D
37.628,-119.914,323.9,1.1,1,7/16/2018,2100,A,29,6.0NRT,305.2,10.4,D
37.638,-119.897,364.3,1.1,1,7/16/2018,2100,A,100,6.0NRT,310.5,98.9,D
37.636,-119.91,340.8,1.1,1,7/16/2018,2100,A,86,6.0NRT,309.2,37.1,D
37.655,-119.852,328.8,1.1,1,7/16/2018,2100,A,47,6.0NRT,305.3,17.5,D
37.651,-119.877,337.7,1.1,1,7/16/2018,2100,A,83,6.0NRT,308.8,30.8,D
39.049,-121.662,327.8,1.2,1.1,7/16/2018,2100,A,65,6.0NRT,312,12.9,D
39.197,-121.639,331.9,1.2,1.1,7/16/2018,2100,A,77,6.0NRT,310.5,20.2,D
39.201,-121.632,326.2,1.2,1.1,7/16/2018,2100,A,60,6.0NRT,309.2,12.3,D
42.007,-116.403,346.3,1.1,1,7/16/2018,2100,A,56,6.0NRT,321.6,27.2,D
42.025,-116.387,353.8,1.1,1,7/16/2018,2100,A,72,6.0NRT,303.6,52.6,D
42.023,-116.401,337.5,1.1,1,7/16/2018,2100,A,43,6.0NRT,312.3,14.6,D
42.034,-116.389,344.1,1.1,1,7/16/2018,2100,A,81,6.0NRT,311.3,30.7,D
42.181,-116.481,333.5,1.1,1,7/16/2018,2100,A,69,6.0NRT,317,10.8,D
42.179,-116.494,335.9,1.1,1,7/16/2018,2100,A,75,6.0NRT,316.6,14.6,D
42.187,-116.489,350.1,1.1,1,7/16/2018,2100,A,92,6.0NRT,317.1,43.5,D
42.523,-113.973,322.4,1.4,1.2,7/16/2018,2100,A,23,6.0NRT,306.9,15,D
42.414,-115.384,366.3,1.2,1.1,7/16/2018,2100,A,0,6.0NRT,297.1,119.5,D
42.468,-115.615,331.7,1.2,1.1,7/16/2018,2100,A,58,6.0NRT,302.8,19.1,D
42.466,-115.63,399.7,1.2,1.1,7/16/2018,2100,A,100,6.0NRT,315.2,298.6,D
42.464,-115.644,414.1,1.2,1.1,7/16/2018,2100,A,100,6.0NRT,321.4,419.6,D
42.47,-115.623,367.3,1.2,1.1,7/16/2018,2100,A,100,6.0NRT,308.4,113.8,D
42.468,-115.637,407.7,1.2,1.1,7/16/2018,2100,A,100,6.0NRT,323.7,360.3,D
42.467,-115.652,368.6,1.2,1.1,7/16/2018,2100,A,100,6.0NRT,319.7,115.5,D
42.481,-115.61,351.2,1.2,1.1,7/16/2018,2100,A,94,6.0NRT,308.1,57.7,D
42.48,-115.625,359.7,1.2,1.1,7/16/2018,2100,A,99,6.0NRT,317.6,83.3,D
42.478,-115.639,339.6,1.2,1.1,7/16/2018,2100,A,78,6.0NRT,315.6,26.5,D
42.491,-115.612,350.4,1.2,1.1,7/16/2018,2100,A,82,6.0NRT,311,53.5,D
42.512,-115.602,342.3,1.2,1.1,7/16/2018,2100,A,65,6.0NRT,311.4,32.7,D
41.952,-123.558,314.8,1.3,1.1,7/16/2018,2100,A,62,6.0NRT,299.3,11.5,D
42.934,-122.658,319.3,1.2,1.1,7/16/2018,2100,A,68,6.0NRT,302.4,13.5,D
42.931,-122.672,318.9,1.2,1.1,7/16/2018,2100,A,68,6.0NRT,302.2,13.2,D
42.937,-122.666,328.2,1.2,1.1,7/16/2018,2100,A,81,6.0NRT,303,24.6,D
44.076,-120.181,357.9,1,1,7/16/2018,2100,A,98,6.0NRT,293.8,68,D
44.074,-120.193,470,1,1,7/16/2018,2100,A,100,6.0NRT,337.9,999.9,D
44.072,-120.205,366.4,1,1,7/16/2018,2100,A,100,6.0NRT,307.1,94.5,D
44.13,-122.525,332.6,1.1,1.1,7/16/2018,2100,A,81,6.0NRT,305.6,29.5,D
49.614,-120.671,335,1,1,7/16/2018,2100,A,86,6.0NRT,301.6,28.2,D
49.613,-120.685,317.6,1,1,7/16/2018,2100,A,56,6.0NRT,303.2,7,D
19.476,-154.828,368.1,2.5,1.5,7/17/2018,10,A,100,6.0NRT,307.3,403.2,D
