latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.45425,-80.2855,302.6,0.49,0.4,2018-07-13,0654,N,nominal,1.0NRT,287.1,0.8,N
39.96467,-76.59676,315,0.39,0.36,2018-07-13,0654,N,nominal,1.0NRT,287.9,1.2,N
40.39663,-79.85939,302.9,0.47,0.4,2018-07-13,0654,N,nominal,1.0NRT,289.9,1.1,N
40.39597,-79.85383,307.5,0.47,0.4,2018-07-13,0654,N,nominal,1.0NRT,289.1,1.4,N
40.39235,-79.85464,345.8,0.47,0.4,2018-07-13,0654,N,nominal,1.0NRT,292.2,5.1,N
40.39168,-79.84906,317.4,0.47,0.4,2018-07-13,0654,N,nominal,1.0NRT,288.3,5.1,N
39.93868,-76.81425,307.2,0.39,0.36,2018-07-13,0654,N,nominal,1.0NRT,288.7,1,N
40.32766,-79.90279,328.2,0.47,0.4,2018-07-13,0654,N,nominal,1.0NRT,288.5,2.3,N
40.30621,-79.87916,318,0.47,0.4,2018-07-13,0654,N,nominal,1.0NRT,292.3,3.5,N
40.30193,-79.8744,304.6,0.47,0.4,2018-07-13,0654,N,nominal,1.0NRT,288.2,1.8,N
40.72138,-84.12542,301.9,0.49,0.49,2018-07-13,0654,N,nominal,1.0NRT,286.6,1.5,N
40.92579,-87.34261,304,0.36,0.58,2018-07-13,0654,N,nominal,1.0NRT,286.5,0.5,N
39.42302,-74.54433,302.8,0.39,0.36,2018-07-13,0654,N,nominal,1.0NRT,288.4,0.3,N
40.73383,-86.43387,313.5,0.33,0.55,2018-07-13,0654,N,nominal,1.0NRT,287.4,0.7,N
40.6932,-91.23799,323.4,0.58,0.7,2018-07-13,0654,N,nominal,1.0NRT,290.7,3.2,N
39.56047,-77.17043,306.9,0.39,0.36,2018-07-13,0654,N,nominal,1.0NRT,290.3,1.3,N
40.69407,-91.23644,319.4,0.58,0.7,2018-07-13,0654,N,nominal,1.0NRT,291,2.2,N
39.43333,-77.97737,304,0.4,0.37,2018-07-13,0654,N,nominal,1.0NRT,290.8,1.3,N
39.7559,-80.77862,307.2,0.5,0.41,2018-07-13,0654,N,nominal,1.0NRT,285.6,0.8,N
39.75215,-80.7793,298.5,0.5,0.41,2018-07-13,0654,N,nominal,1.0NRT,284.9,0.8,N
39.47183,-79.05914,298.2,0.43,0.38,2018-07-13,0654,N,nominal,1.0NRT,286.5,0.5,N
39.97891,-86.83125,308.2,0.34,0.56,2018-07-13,0654,N,nominal,1.0NRT,288.2,1.2,N
39.97397,-86.83584,305,0.34,0.56,2018-07-13,0654,N,nominal,1.0NRT,288.3,1.5,N
39.87524,-86.48571,316.9,0.32,0.55,2018-07-13,0654,N,nominal,1.0NRT,288.9,1.4,N
39.87725,-86.48416,299.3,0.32,0.55,2018-07-13,0654,N,nominal,1.0NRT,288,0.6,N
39.87217,-86.48473,302.3,0.32,0.55,2018-07-13,0654,N,nominal,1.0NRT,285.6,0.6,N
39.01863,-78.33237,303,0.41,0.37,2018-07-13,0654,N,nominal,1.0NRT,288.9,0.8,N
39.48469,-84.38818,299.6,0.49,0.49,2018-07-13,0654,N,nominal,1.0NRT,276.6,1,N
39.48371,-84.37653,299.3,0.49,0.49,2018-07-13,0654,N,nominal,1.0NRT,278.3,0.6,N
39.4792,-84.37717,296.3,0.49,0.49,2018-07-13,0654,N,nominal,1.0NRT,276.7,0.6,N
39.47067,-84.38426,321.5,0.49,0.49,2018-07-13,0654,N,nominal,1.0NRT,276.2,3.4,N
39.47212,-84.40173,308,0.49,0.49,2018-07-13,0654,N,nominal,1.0NRT,277.9,1.5,N
38.89931,-79.86445,298,0.45,0.39,2018-07-13,0654,N,nominal,1.0NRT,284,0.6,N
38.77897,-79.39654,296.6,0.44,0.38,2018-07-13,0654,N,nominal,1.0NRT,283.6,0.6,N
38.77834,-79.39156,298.1,0.44,0.38,2018-07-13,0654,N,nominal,1.0NRT,283.8,0.7,N
38.7785,-79.39329,306.5,0.44,0.38,2018-07-13,0654,N,nominal,1.0NRT,284.2,1.2,N
38.72494,-80.50561,304.2,0.48,0.4,2018-07-13,0654,N,nominal,1.0NRT,286.4,0.6,N
38.83527,-84.2386,327.6,0.48,0.48,2018-07-13,0654,N,nominal,1.0NRT,284.4,4.6,N
38.8336,-84.76273,298.3,0.51,0.49,2018-07-13,0654,N,nominal,1.0NRT,284,0.6,N
38.99961,-87.72485,307.4,0.37,0.58,2018-07-13,0654,N,nominal,1.0NRT,293.1,1.4,N
38.99813,-87.7259,311.4,0.37,0.58,2018-07-13,0654,N,nominal,1.0NRT,293.7,1.9,N
38.6004,-82.8223,302.2,0.4,0.44,2018-07-13,0654,N,nominal,1.0NRT,285.3,0.8,N
38.59724,-82.83233,308.2,0.4,0.44,2018-07-13,0654,N,nominal,1.0NRT,286.7,2.6,N
38.62129,-83.66838,311,0.44,0.46,2018-07-13,0654,N,nominal,1.0NRT,285.9,1.6,N
38.80093,-87.25243,302.6,0.35,0.56,2018-07-13,0654,N,nominal,1.0NRT,288.3,0.9,N
38.38015,-82.59386,301.8,0.39,0.44,2018-07-13,0654,N,nominal,1.0NRT,288,0.8,N
38.8411,-90.06589,303.6,0.49,0.65,2018-07-13,0654,N,nominal,1.0NRT,292.1,1.6,N
38.835,-90.06635,306.3,0.49,0.65,2018-07-13,0654,N,nominal,1.0NRT,292,1.6,N
37.54002,-76.80766,309.2,0.38,0.36,2018-07-13,0654,N,nominal,1.0NRT,295.2,1.5,N
38.51688,-85.57866,300.1,0.56,0.51,2018-07-13,0654,N,nominal,1.0NRT,288.8,0.9,N
38.69663,-90.14079,310.1,0.49,0.65,2018-07-13,0654,N,nominal,1.0NRT,291.2,2.8,N
38.69643,-90.13492,307.6,0.49,0.65,2018-07-13,0654,N,nominal,1.0NRT,292.2,1.8,N
38.69051,-90.14125,302.7,0.49,0.65,2018-07-13,0654,N,nominal,1.0NRT,290.4,0.9,N
38.69705,-90.13941,307.2,0.49,0.65,2018-07-13,0654,N,nominal,1.0NRT,291.4,1.1,N
38.69682,-90.13355,307,0.49,0.65,2018-07-13,0654,N,nominal,1.0NRT,292,1.1,N
38.69093,-90.13985,303.5,0.49,0.65,2018-07-13,0654,N,nominal,1.0NRT,290.3,1.1,N
38.41962,-85.75005,302.3,0.57,0.52,2018-07-13,0654,N,nominal,1.0NRT,289.9,0.7,N
37.90183,-82.57368,306,0.38,0.43,2018-07-13,0654,N,nominal,1.0NRT,288.7,0.6,N
37.18285,-77.44619,306.8,0.39,0.36,2018-07-13,0654,N,nominal,1.0NRT,291.4,1,N
37.18019,-77.4513,313,0.39,0.36,2018-07-13,0654,N,nominal,1.0NRT,292.3,1.3,N
37.17954,-77.44696,303,0.39,0.36,2018-07-13,0654,N,nominal,1.0NRT,291.5,0.9,N
37.72652,-82.51246,308.2,0.57,0.43,2018-07-13,0654,N,nominal,1.0NRT,288.7,1.2,N
37.88549,-84.9389,302.1,0.51,0.49,2018-07-13,0654,N,nominal,1.0NRT,288,0.7,N
38.17827,-90.34056,305.5,0.5,0.66,2018-07-13,0654,N,nominal,1.0NRT,290.8,1.5,N
37.38426,-80.66123,314.3,0.47,0.4,2018-07-13,0654,N,nominal,1.0NRT,288.9,1.7,N
38.00939,-90.08333,316.3,0.49,0.65,2018-07-13,0654,N,nominal,1.0NRT,291.1,2.1,N
37.97235,-90.06865,303.7,0.48,0.65,2018-07-13,0654,N,nominal,1.0NRT,290.4,1.5,N
37.96669,-90.08007,316.3,0.49,0.65,2018-07-13,0654,N,nominal,1.0NRT,290.7,2.3,N
37.96566,-90.07748,311.1,0.48,0.65,2018-07-13,0654,N,nominal,1.0NRT,290,2,N
37.30112,-82.2484,329,0.55,0.42,2018-07-13,0654,N,nominal,1.0NRT,289.1,5.4,N
37.23533,-82.04202,316.3,0.53,0.42,2018-07-13,0654,N,nominal,1.0NRT,290.5,2.9,N
37.23464,-82.03586,316.1,0.53,0.42,2018-07-13,0654,N,nominal,1.0NRT,290,2,N
36.74928,-83.23434,337.5,0.4,0.44,2018-07-13,0654,N,nominal,1.0NRT,290.1,2.5,N
36.75109,-83.23555,331.1,0.4,0.44,2018-07-13,0654,N,nominal,1.0NRT,289.9,2.5,N
36.33116,-79.82948,320.7,0.43,0.38,2018-07-13,0654,N,nominal,1.0NRT,289.5,2.1,N
36.32768,-79.83018,308,0.43,0.38,2018-07-13,0654,N,nominal,1.0NRT,288.3,1,N
36.91669,-86.41902,300.6,0.6,0.53,2018-07-13,0654,N,nominal,1.0NRT,289.9,0.7,N
36.87791,-85.65672,300.7,0.54,0.51,2018-07-13,0654,N,nominal,1.0NRT,288.6,0.7,N
36.91519,-86.42036,304.9,0.6,0.53,2018-07-13,0654,N,nominal,1.0NRT,290.1,1,N
36.80266,-85.78648,299.6,0.55,0.51,2018-07-13,0654,N,nominal,1.0NRT,288.3,0.6,N
35.71352,-78.83566,303.4,0.4,0.37,2018-07-13,0654,N,nominal,1.0NRT,291,0.3,N
35.97948,-83.95478,301.4,0.43,0.46,2018-07-13,0654,N,nominal,1.0NRT,285.8,0.7,N
34.91502,-77.49603,310.3,0.38,0.36,2018-07-13,0654,N,nominal,1.0NRT,290.3,0.9,N
35.94345,-89.71467,303.1,0.45,0.63,2018-07-13,0654,N,nominal,1.0NRT,283.2,1.4,N
35.93759,-89.71519,314.9,0.45,0.63,2018-07-13,0654,N,nominal,1.0NRT,282.6,1.4,N
35.72699,-88.81212,307.7,0.4,0.6,2018-07-13,0654,N,nominal,1.0NRT,288.8,1,N
35.72872,-88.8128,307.9,0.4,0.6,2018-07-13,0654,N,nominal,1.0NRT,289.1,1.1,N
35.79701,-91.75013,303,0.58,0.7,2018-07-13,0654,N,nominal,1.0NRT,289.6,1.2,N
35.64695,-89.93547,306.1,0.46,0.63,2018-07-13,0654,N,nominal,1.0NRT,287.4,0.9,N
35.64156,-89.94637,301.9,0.46,0.63,2018-07-13,0654,N,nominal,1.0NRT,286.6,0.8,N
35.04724,-90.16673,304.8,0.47,0.64,2018-07-13,0654,N,nominal,1.0NRT,289.7,0.9,N
34.34751,-82.77605,304.3,0.54,0.42,2018-07-13,0654,N,nominal,1.0NRT,285.3,0.6,N
34.3474,-82.77644,303.5,0.54,0.42,2018-07-13,0654,N,nominal,1.0NRT,285.1,1.1,N
34.80246,-88.32658,310.6,0.36,0.58,2018-07-13,0654,N,nominal,1.0NRT,291.4,1.3,N
34.63836,-87.08833,309.4,0.62,0.54,2018-07-13,0654,N,nominal,1.0NRT,292.2,2.2,N
34.63786,-87.08143,306.2,0.62,0.54,2018-07-13,0654,N,nominal,1.0NRT,291.7,2.2,N
34.63821,-87.08804,309.3,0.62,0.54,2018-07-13,0654,N,nominal,1.0NRT,292.4,3.8,N
34.63767,-87.08118,306.3,0.62,0.54,2018-07-13,0654,N,nominal,1.0NRT,291.4,1.4,N
34.36095,-88.67356,326.9,0.38,0.59,2018-07-13,0654,N,nominal,1.0NRT,285.5,3.6,N
34.36069,-88.6693,302.9,0.38,0.59,2018-07-13,0654,N,nominal,1.0NRT,283.3,1.1,N
33.878,-85.68938,305.6,0.5,0.49,2018-07-13,0654,N,nominal,1.0NRT,290.6,0.7,N
33.84259,-86.64748,302.4,0.57,0.52,2018-07-13,0654,N,nominal,1.0NRT,290.4,0.5,N
33.73388,-86.15323,303.6,0.53,0.5,2018-07-13,0654,N,nominal,1.0NRT,291.5,0.6,N
33.01632,-79.88547,321.5,0.41,0.37,2018-07-13,0654,N,nominal,1.0NRT,281.9,1.8,N
33.01585,-79.88364,324.6,0.41,0.37,2018-07-13,0654,N,nominal,1.0NRT,281.7,2.4,N
33.01246,-79.88432,322.8,0.41,0.37,2018-07-13,0654,N,nominal,1.0NRT,282,2.4,N
33.00568,-79.88567,306.3,0.41,0.37,2018-07-13,0654,N,nominal,1.0NRT,281.5,1.4,N
33.54802,-86.80672,305.4,0.58,0.52,2018-07-13,0654,N,nominal,1.0NRT,288.2,0.7,N
33.54317,-86.80725,304.9,0.58,0.52,2018-07-13,0654,N,nominal,1.0NRT,288.3,0.7,N
33.53405,-86.75697,315.8,0.58,0.52,2018-07-13,0654,N,nominal,1.0NRT,289.3,2.5,N
33.52679,-87.09,330.7,0.6,0.53,2018-07-13,0654,N,nominal,1.0NRT,289.6,6,N
33.44732,-88.58107,308.3,0.37,0.58,2018-07-13,0654,N,nominal,1.0NRT,291.1,0.8,N
33.44704,-88.57703,305.2,0.37,0.58,2018-07-13,0654,N,nominal,1.0NRT,290.7,0.8,N
33.44139,-88.57362,304.8,0.37,0.58,2018-07-13,0654,N,nominal,1.0NRT,290.2,1.3,N
33.09439,-85.36314,318,0.47,0.48,2018-07-13,0654,N,nominal,1.0NRT,289.4,1.8,N
33.22171,-86.81449,304.2,0.58,0.52,2018-07-13,0654,N,nominal,1.0NRT,285.3,1.8,N
33.21956,-86.78918,302.7,0.57,0.52,2018-07-13,0654,N,nominal,1.0NRT,277.7,1.4,N
33.23761,-87.50463,300.8,0.63,0.54,2018-07-13,0654,N,nominal,1.0NRT,285.2,0.8,N
33.1779,-86.75678,300.1,0.57,0.52,2018-07-13,0654,N,nominal,1.0NRT,281.2,1.3,N
33.23311,-87.51219,299.5,0.63,0.54,2018-07-13,0654,N,nominal,1.0NRT,283.9,0.8,N
33.53998,-93.60451,305.9,0.71,0.75,2018-07-13,0654,N,nominal,1.0NRT,288,1.3,N
33.10455,-86.79941,313.4,0.57,0.52,2018-07-13,0654,N,nominal,1.0NRT,289.8,3.2,N
33.09061,-86.80746,317,0.57,0.52,2018-07-13,0654,N,nominal,1.0NRT,290.2,4.3,N
33.22675,-90.06213,314.7,0.44,0.63,2018-07-13,0654,N,nominal,1.0NRT,285.9,1.3,N
32.95326,-86.83612,306.8,0.57,0.52,2018-07-13,0654,N,nominal,1.0NRT,289.5,1.9,N
32.95275,-86.82984,305.5,0.57,0.52,2018-07-13,0654,N,nominal,1.0NRT,289.4,1.3,N
32.94904,-86.8306,310.9,0.57,0.52,2018-07-13,0654,N,nominal,1.0NRT,289.2,3.2,N
27.24661,-97.87488,305.6,0.46,0.47,2018-07-13,0842,N,nominal,1.0NRT,292.8,1,N
27.24564,-97.87024,313,0.46,0.47,2018-07-13,0842,N,nominal,1.0NRT,293.2,1,N
27.24466,-97.8656,304,0.46,0.47,2018-07-13,0842,N,nominal,1.0NRT,292.8,1,N
28.61477,-105.96287,300,0.4,0.37,2018-07-13,0842,N,nominal,1.0NRT,288.2,0.9,N
27.02582,-98.96767,306.5,0.41,0.45,2018-07-13,0842,N,nominal,1.0NRT,293.7,0.6,N
26.89347,-101.46063,314.5,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,295.8,2.2,N
26.88739,-101.44767,335.8,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,297.2,3.7,N
26.8899,-101.46146,316.3,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,295.9,3.5,N
26.88153,-101.41553,314.8,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,296.7,1.8,N
26.8855,-101.45771,333.2,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,298.1,3.5,N
26.88466,-101.45311,323.4,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,297,3.7,N
26.88382,-101.44851,320.3,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,295.6,3.7,N
26.88634,-101.4623,312.2,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,296.5,3.5,N
26.8788,-101.42099,308.1,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,296,2.2,N
26.87796,-101.41639,308.1,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,294.8,1.8,N
26.87711,-101.41179,317,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,296,1.8,N
26.85504,-101.39305,315,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,293.5,1.6,N
26.10271,-98.2944,327.9,0.46,0.47,2018-07-13,0842,N,nominal,1.0NRT,292.4,3.8,N
26.10236,-98.29646,328.8,0.46,0.47,2018-07-13,0842,N,nominal,1.0NRT,293.2,4.1,N
26.10143,-98.29189,307.4,0.46,0.47,2018-07-13,0842,N,nominal,1.0NRT,293.4,2.3,N
27.02775,-103.37185,305.9,0.4,0.37,2018-07-13,0842,N,nominal,1.0NRT,295.3,1.6,N
26.01805,-98.48722,307.8,0.45,0.47,2018-07-13,0842,N,nominal,1.0NRT,293.3,0.9,N
25.77279,-100.18005,305.6,0.55,0.43,2018-07-13,0842,N,nominal,1.0NRT,293.7,1.1,N
25.74644,-100.23183,305.4,0.55,0.42,2018-07-13,0842,N,nominal,1.0NRT,293.8,0.8,N
25.71809,-100.29745,334.9,0.54,0.42,2018-07-13,0842,N,nominal,1.0NRT,295.2,5.1,N
25.71911,-100.30285,313.9,0.54,0.42,2018-07-13,0842,N,nominal,1.0NRT,294.7,5.1,N
25.75295,-100.54454,306.5,0.53,0.42,2018-07-13,0842,N,nominal,1.0NRT,293.1,1.2,N
25.69652,-100.26876,318.1,0.55,0.42,2018-07-13,0842,N,nominal,1.0NRT,295.6,3.6,N
25.69783,-100.29668,311.1,0.54,0.42,2018-07-13,0842,N,nominal,1.0NRT,295.6,2.8,N
25.59125,-99.93563,305.9,0.57,0.43,2018-07-13,0842,N,nominal,1.0NRT,295.7,3,N
25.60542,-100.92069,317.5,0.51,0.41,2018-07-13,0842,N,nominal,1.0NRT,289.8,1.8,N
25.6017,-100.92156,312.6,0.51,0.41,2018-07-13,0842,N,nominal,1.0NRT,289.2,1.8,N
25.59798,-100.92246,302,0.51,0.41,2018-07-13,0842,N,nominal,1.0NRT,288.9,0.7,N
25.31782,-101.78909,297.4,0.47,0.4,2018-07-13,0842,N,nominal,1.0NRT,285.1,0.4,N
25.48832,-103.39547,307.3,0.41,0.37,2018-07-13,0842,N,nominal,1.0NRT,294.6,1.4,N
22.34999,-97.87284,306.9,0.58,0.52,2018-07-13,0842,N,nominal,1.0NRT,291.7,4.3,N
23.93427,-106.82446,309.1,0.39,0.36,2018-07-13,0842,N,nominal,1.0NRT,285.9,0.5,N
22.23361,-98.02537,305.3,0.57,0.52,2018-07-13,0842,N,nominal,1.0NRT,291.8,1.3,N
22.47123,-100.37856,307.8,0.41,0.45,2018-07-13,0842,N,nominal,1.0NRT,286.8,1.3,N
22.04461,-98.87036,305.4,0.51,0.49,2018-07-13,0842,N,nominal,1.0NRT,291.6,1.5,N
22.10441,-100.91664,297.1,0.38,0.43,2018-07-13,0842,N,nominal,1.0NRT,285.4,1,N
22.18496,-102.20408,296.5,0.49,0.4,2018-07-13,0842,N,nominal,1.0NRT,284.1,0.8,N
19.58815,-92.20239,320.4,0.74,0.76,2018-07-13,0842,N,nominal,1.0NRT,272.7,3.4,N
19.43869,-92.039,316,0.76,0.77,2018-07-13,0842,N,nominal,1.0NRT,282.7,6.3,N
19.42682,-92.08123,329.7,0.76,0.77,2018-07-13,0842,N,nominal,1.0NRT,283.9,8.2,N
19.44256,-92.03582,307.7,0.76,0.77,2018-07-13,0842,N,nominal,1.0NRT,282.6,4.9,N
19.43049,-92.07829,330,0.76,0.77,2018-07-13,0842,N,nominal,1.0NRT,283.9,4.5,N
19.42351,-92.08025,307.5,0.76,0.77,2018-07-13,0842,N,nominal,1.0NRT,282.9,4.5,N
20.51741,-97.47733,305,0.33,0.55,2018-07-13,0842,N,nominal,1.0NRT,288.1,0.6,N
20.51237,-97.47855,314.9,0.33,0.55,2018-07-13,0842,N,nominal,1.0NRT,288.6,0.6,N
19.29391,-92.17695,296.7,0.75,0.77,2018-07-13,0842,N,nominal,1.0NRT,273.3,2.5,N
19.29213,-92.16972,301.1,0.76,0.77,2018-07-13,0842,N,nominal,1.0NRT,275.5,2.5,N
20.46021,-97.54474,300.3,0.33,0.55,2018-07-13,0842,N,nominal,1.0NRT,288.4,0.3,N
20.38431,-97.18479,302.5,0.35,0.57,2018-07-13,0842,N,nominal,1.0NRT,287.7,0.2,N
18.64363,-92.1692,302.8,0.78,0.78,2018-07-13,0842,N,nominal,1.0NRT,283,2.5,N
20.58311,-101.1764,299.3,0.39,0.44,2018-07-13,0842,N,nominal,1.0NRT,289.1,2.7,N
20.58097,-101.16521,300.9,0.39,0.44,2018-07-13,0842,N,nominal,1.0NRT,286.7,2,N
20.5784,-101.17352,332.4,0.39,0.44,2018-07-13,0842,N,nominal,1.0NRT,288.1,2.7,N
20.57768,-101.16979,327.6,0.39,0.44,2018-07-13,0842,N,nominal,1.0NRT,286.5,2,N
20.52616,-100.92402,355.3,0.41,0.45,2018-07-13,0842,N,nominal,1.0NRT,286.3,6.4,N
20.5744,-101.17438,303.3,0.39,0.44,2018-07-13,0842,N,nominal,1.0NRT,285.3,0.8,N
20.52209,-100.9249,328.1,0.41,0.45,2018-07-13,0842,N,nominal,1.0NRT,287.6,6.4,N
18.64214,-92.17136,306.8,0.78,0.78,2018-07-13,0842,N,nominal,1.0NRT,282.8,2.1,N
20.05044,-99.29292,302.1,0.52,0.5,2018-07-13,0842,N,nominal,1.0NRT,283.2,1.8,N
20.04946,-99.28802,297.3,0.52,0.5,2018-07-13,0842,N,nominal,1.0NRT,284.5,1.8,N
20.04494,-99.28913,297.8,0.52,0.5,2018-07-13,0842,N,nominal,1.0NRT,284,1.8,N
19.99615,-99.21205,298.8,0.53,0.5,2018-07-13,0842,N,nominal,1.0NRT,284.5,1.1,N
19.9764,-99.18539,296.9,0.53,0.5,2018-07-13,0842,N,nominal,1.0NRT,283.7,0.7,N
19.98636,-99.32774,295.5,0.52,0.5,2018-07-13,0842,N,nominal,1.0NRT,284.2,1.6,N
19.98702,-99.32912,300,0.52,0.5,2018-07-13,0842,N,nominal,1.0NRT,285.4,1.2,N
19.34421,-96.70549,313.8,0.39,0.6,2018-07-13,0842,N,nominal,1.0NRT,287.1,1.3,N
20.63742,-103.34006,298.4,0.46,0.39,2018-07-13,0842,N,nominal,1.0NRT,271.3,0.7,N
19.7437,-98.60209,295.5,0.59,0.53,2018-07-13,0842,N,nominal,1.0NRT,279.9,1,N
19.34322,-96.70464,310.7,0.39,0.6,2018-07-13,0842,N,nominal,1.0NRT,287.4,1.6,N
19.18048,-96.24323,306.4,0.42,0.61,2018-07-13,0842,N,nominal,1.0NRT,286.7,2,N
19.17871,-96.23512,304.1,0.42,0.61,2018-07-13,0842,N,nominal,1.0NRT,286.7,0.9,N
19.39219,-98.08947,297.2,0.32,0.55,2018-07-13,0842,N,nominal,1.0NRT,280.5,0.8,N
17.89588,-92.4906,332.3,0.77,0.77,2018-07-13,0842,N,nominal,1.0NRT,283.4,6.2,N
18.2187,-93.89384,302.3,0.62,0.72,2018-07-13,0842,N,nominal,1.0NRT,285.4,0.3,N
19.17577,-98.32067,304.2,0.63,0.54,2018-07-13,0842,N,nominal,1.0NRT,280.4,1.9,N
19.17086,-98.3218,300,0.63,0.54,2018-07-13,0842,N,nominal,1.0NRT,282.4,2.3,N
18.96679,-97.96282,311.3,0.33,0.56,2018-07-13,0842,N,nominal,1.0NRT,284.7,1.2,N
18.09249,-94.05057,308.1,0.61,0.71,2018-07-13,0842,N,nominal,1.0NRT,285.3,2.4,N
18.09114,-94.04478,300.6,0.61,0.71,2018-07-13,0842,N,nominal,1.0NRT,286,1.6,N
18.09286,-94.04774,316.9,0.61,0.71,2018-07-13,0842,N,nominal,1.0NRT,286,2.3,N
18.03842,-94.04922,304.6,0.61,0.71,2018-07-13,0842,N,nominal,1.0NRT,285.5,1.1,N
18.09996,-94.34711,323,0.59,0.7,2018-07-13,0842,N,nominal,1.0NRT,286.2,2.2,N
19.02558,-98.62381,306.3,0.61,0.53,2018-07-13,0842,N,nominal,1.0NRT,267.1,2.9,N
18.10121,-94.35258,304.9,0.59,0.7,2018-07-13,0842,N,nominal,1.0NRT,286,2.2,N
19.02095,-98.62583,323.5,0.61,0.53,2018-07-13,0842,N,nominal,1.0NRT,266.8,2.9,N
17.94448,-94.28613,303.7,0.6,0.7,2018-07-13,0842,N,nominal,1.0NRT,285.6,1.5,N
17.97139,-94.51898,305.6,0.57,0.69,2018-07-13,0842,N,nominal,1.0NRT,285.9,0.9,N
17.94436,-94.28659,309.6,0.6,0.7,2018-07-13,0842,N,nominal,1.0NRT,286.1,1.5,N
19.67192,-103.37737,312.6,0.47,0.39,2018-07-13,0842,N,nominal,1.0NRT,283,1.9,N
18.5572,-103.60477,306.8,0.47,0.4,2018-07-13,0842,N,nominal,1.0NRT,289.4,1.2,N
17.93079,-102.20875,312.6,0.57,0.43,2018-07-13,0842,N,nominal,1.0NRT,274.5,5.6,N
17.92787,-102.20515,315.6,0.57,0.43,2018-07-13,0842,N,nominal,1.0NRT,283.2,6.7,N
49.33989,-94.34389,300.3,0.42,0.37,2018-07-13,0836,N,nominal,1.0NRT,289,0.2,N
49.73145,-108.53197,304,0.55,0.51,2018-07-13,0836,N,nominal,1.0NRT,284.9,1,N
49.03036,-103.42229,296.8,0.5,0.41,2018-07-13,0836,N,nominal,1.0NRT,286.4,0.4,N
48.45835,-103.55402,298.3,0.49,0.41,2018-07-13,0836,N,nominal,1.0NRT,287.2,0.6,N
48.39985,-103.3297,311.9,0.48,0.4,2018-07-13,0836,N,nominal,1.0NRT,287.7,1.9,N
48.40107,-103.41111,315,0.49,0.4,2018-07-13,0836,N,nominal,1.0NRT,288.1,1.4,N
48.40094,-103.44515,311.3,0.49,0.4,2018-07-13,0836,N,nominal,1.0NRT,288.1,0.9,N
48.34344,-103.52052,301.9,0.49,0.4,2018-07-13,0836,N,nominal,1.0NRT,288.5,0.9,N
48.34254,-103.5827,312.3,0.49,0.41,2018-07-13,0836,N,nominal,1.0NRT,287.3,1.6,N
48.24388,-102.89386,304.2,0.47,0.39,2018-07-13,0836,N,nominal,1.0NRT,286.2,0.5,N
48.24026,-102.89481,300.9,0.47,0.39,2018-07-13,0836,N,nominal,1.0NRT,285.6,0.5,N
48.14128,-102.70945,319,0.46,0.39,2018-07-13,0836,N,nominal,1.0NRT,288.8,1.5,N
48.16692,-103.09733,300.2,0.47,0.4,2018-07-13,0836,N,nominal,1.0NRT,286.9,0.7,N
48.1119,-102.67915,314.9,0.46,0.39,2018-07-13,0836,N,nominal,1.0NRT,289.1,1.1,N
48.16801,-103.20822,300.1,0.48,0.4,2018-07-13,0836,N,nominal,1.0NRT,287.3,1.3,N
48.10833,-102.68015,299.9,0.46,0.39,2018-07-13,0836,N,nominal,1.0NRT,286.8,1.1,N
48.07832,-102.6119,318.8,0.46,0.39,2018-07-13,0836,N,nominal,1.0NRT,288,1.5,N
48.04163,-102.59055,319.2,0.45,0.39,2018-07-13,0836,N,nominal,1.0NRT,289.2,2.4,N
48.04091,-102.58439,303.1,0.45,0.39,2018-07-13,0836,N,nominal,1.0NRT,287.4,0.5,N
48.03735,-102.58545,301.6,0.45,0.39,2018-07-13,0836,N,nominal,1.0NRT,287.5,0.9,N
48.05895,-102.80114,305.9,0.46,0.39,2018-07-13,0836,N,nominal,1.0NRT,288,1.2,N
48.10276,-103.28461,306.2,0.48,0.4,2018-07-13,0836,N,nominal,1.0NRT,288.2,0.8,N
48.05387,-102.85336,305.7,0.46,0.39,2018-07-13,0836,N,nominal,1.0NRT,287.7,0.8,N
48.05027,-102.85427,308.5,0.46,0.39,2018-07-13,0836,N,nominal,1.0NRT,286.5,0.8,N
48.09533,-103.31943,307.7,0.48,0.4,2018-07-13,0836,N,nominal,1.0NRT,288.9,0.5,N
48.03728,-102.87045,315.6,0.46,0.39,2018-07-13,0836,N,nominal,1.0NRT,289.3,1.2,N
48.05793,-103.11845,317.8,0.47,0.4,2018-07-13,0836,N,nominal,1.0NRT,288.3,0.9,N
